section|subsection|polity_name|polity_new_ID|polity_old_ID|variable_name|value_from|value_to|year_from|year_to|confidence|is_disputed|is_uncertain|expert_checked
General Variables|Political and Cultural Relations|West Burkina Faso Red I|bf_west_burkina_faso_red_1|bf_west_burkina_faso_red_1|preceding_entity|continuity: West Burkina Faso Yellow II [bf_west_burkina_faso_yellow_6] ---> West Burkina Faso Red I [bf_west_burkina_faso_red_1]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Wukari Federation|ni_wukari_fed|ni_wukari_fed|preceding_entity|continuity: Kwararafa [ni_kwararafa] ---> Wukari Federation [ni_wukari_fed]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Early Sultanate of Aussa|et_aussa_sultanate|et_aussa_sultanate|preceding_entity|NO_POLITY ---> Early Sultanate of Aussa  [et_aussa_sultanate]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Sultanate of Geledi|so_geledi_sultanate|so_geledi_sultanate|preceding_entity|elite replacement: Ajuran Sultanate [so_ajuran_sultanate] ---> Sultanate of Geledi [so_geledi_sultanate]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Late Angkor|kh_angkor_3|KhAngkL|preceding_entity|continuity: Classical Angkor [kh_angkor_2] ---> Late Angkor [kh_angkor_3]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Carnatic Sultanate|in_carnatic_sul|in_carnatic_sul|preceding_entity|Mughal Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|Susa II|ir_susa_2|IrSusa2|preceding_entity|Susa I||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam I|ir_neo_elam_1|IrNElm1|preceding_entity|Elam - Crisis Period||||Confident|False|False|True
General Variables|Political and Cultural Relations|Susiana - Muhammad Jaffar|ir_susiana_archaic|IrArcha|preceding_entity|Formative Period||||Confident|False|False|True
General Variables|Political and Cultural Relations|Igala|ni_igala_k|ni_igala_k|preceding_entity|elite replacement: Kwararafa [ni_kwararafa] ---> Igala [ni_igala_k]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Jaffna|sl_jaffa_k|sl_jaffa_k|preceding_entity|Pandya Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|Habr Yunis|so_habr_yunis|so_habr_yunis|preceding_entity|Isaaq Sultanate||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kingdom of Saloum|se_saloum_k|se_saloum_k|preceding_entity|Jolof Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kingdom of Baol|se_baol_k|se_baol_k|preceding_entity|Jolof Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kingdom of Sine|se_sine_k|se_sine_k|preceding_entity|Jolof Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|Classical Ife|ni_yoruba_classic|ni_yoruba_classic|preceding_entity|NO_POLITY ---> Classical Ife  [ni_yoruba_classic]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Susiana A|ir_susiana_a|IrKhzE*|preceding_entity|Susiana - Muhammad Jaffar||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Dynasty I|eg_dynasty_1|EgDyn1*|preceding_entity|continuity: Egypt - Dynasty 0 [eg_naqada_3] ---> Egypt - Dynasty I [eg_dynasty_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Inter-Occupation Period|eg_inter_occupation|EgIntOc|preceding_entity|secession: Achaemenid Empire [ir_achaemenid_emp] ---> Egypt - Inter-Occupation Period [eg_inter_occupation]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Proto-Yoruboid|ni_proto_yoruboid|ni_proto_yoruboid|preceding_entity|NO_POLITY ---> Proto-Yoruboid  [ni_proto_yoruboid]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Nayaks of Madurai|in_madurai_nayaks|in_madurai_nayaks|preceding_entity|NO_POLITY ---> Nayaks of Madurai  [in_madurai_nayaks]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Benin Empire|ni_benin_emp|ni_benin_emp|preceding_entity|continuity: Igodomingodo [ni_igodomingodo] ---> Benin Empire [ni_benin_emp]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Mane|si_mane_emp|si_mane_emp|preceding_entity|elite replacement: Sape [si_sape] ---> Mane [si_mane_emp]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kanem-Borno|ni_bornu_emp|ni_bornu_emp|preceding_entity|population replacement: Kanem [cd_kanem] ---> Kanem-Borno [ni_bornu_emp]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|preceding_entity|Mani||||Confident|False|False|False
General Variables|Political and Cultural Relations|Cahokia - Middle Woodland|us_woodland_2|USMisMW|preceding_entity|continuity: Cahokia - Early Woodland [us_woodland_1] ---> Cahokia - Middle Woodland [us_woodland_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam - Late Sukkalmah|ir_elam_4|IrSukkL|preceding_entity|continuity: Elam - Early Sukkalmah [ir_elam_3] ---> Elam - Late Sukkalmah [ir_elam_4]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kara-Khanids|kg_kara_khanid_dyn|KgKarKh|preceding_entity|elite replacement: Samanid Empire [uz_samanid_emp] ---> Kara-Khanids [kg_kara_khanid_dyn]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Samanid Empire|uz_samanid_emp|UzSamnd|preceding_entity|continuity: Abbasid Caliphate I [iq_abbasid_cal_1] ---> Samanid Empire [uz_samanid_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Phrygian Kingdom|tr_phrygian_k|TrPhryg|preceding_entity|continuity: Tabal Kingdoms [tr_tabal_k] ---> Phrygian Kingdom [tr_phrygian_k]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam - Awan Dynasty I|ir_elam_1|IrAwanE|preceding_entity|unknown: Susa III [ir_susa_3] ---> Elam - Awan Dynasty I [ir_elam_1]||||Suspected|False|False|False
General Variables|Political and Cultural Relations|Foys|ni_dahomey_k|ni_dahomey_k|preceding_entity|Allada||||Confident|False|False|False
General Variables|Political and Cultural Relations|Torwa-Rozvi|zi_torwa_rozvi|zi_torwa_rozvi|preceding_entity|Mutapa||||Confident|False|False|False
General Variables|Political and Cultural Relations|Elymais II|ir_elymais_2|IrElym2|preceding_entity|Parthian Empire I||||Confident|False|False|True
General Variables|Political and Cultural Relations|Late Tiwanaku|bo_tiwanaku_2|bo_tiwanaku_2|preceding_entity|Early Tiwanaku||||Confident|False|False|False
General Variables|Political and Cultural Relations|Konya Plain - Late Neolithic|tr_konya_lnl|TrNeoLT|preceding_entity|Konya Plain - Ceramic Neolithic||||Confident|False|False|True
General Variables|Political and Cultural Relations|British Empire II|gb_british_emp_2|gb_british_emp_2|preceding_entity|continuity: British Empire I [gb_british_emp_1] ---> British Empire II [gb_british_emp_2]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Koktepe I|uz_koktepe_1|UzKok01|preceding_entity|Andronovo||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kingdom of Hawaii - Post-Kamehameha Period|us_hawaii_k|USHawai|preceding_entity|Kingdom of Hawaii - Post-Kamehameha Period||||Confident|False|False|False
General Variables|Political and Cultural Relations|Shiwei|mn_shiwei|MnShiwe|preceding_entity|Eastern Turk Khaganate||||Confident|False|False|True
General Variables|Political and Cultural Relations|Sape|si_sape|si_sape|preceding_entity|Pre-Sape Sierra Leone||||Confident|False|False|False
General Variables|Political and Cultural Relations|Andronovo|kz_andronovo|KzAndro|preceding_entity|Sarazm||||Confident|False|False|True
General Variables|Political and Cultural Relations|Yemen Ziyadid Dynasty|ye_ziyad_dyn|YeZiyad|preceding_entity|IqAbbs1||||Confident|False|False|True
General Variables|Political and Cultural Relations|Susa III|ir_susa_3|IrSusa3|preceding_entity|Susa II||||Confident|False|False|True
General Variables|Political and Cultural Relations|Qatabanian Commonwealth|ye_qatabanian_commonwealth|YeQatab|preceding_entity|YeSabaC||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kingdom of Saba and Dhu Raydan|ye_saba_k|YeSaRay|preceding_entity|YeQatab||||Confident|False|False|True
General Variables|Political and Cultural Relations|Yemen - Tahirid Dynasty|ye_tahirid_dyn|YeTahir|preceding_entity|YeRasul||||Confident|False|False|True
General Variables|Political and Cultural Relations|England Tudor-Stuart|gb_tudor_stuart|GBEnglK|preceding_entity|Plantagenet England||||Confident|False|False|False
General Variables|Political and Cultural Relations|Yangshao|cn_yangshao|CnYngsh|preceding_entity|Peiligang||||Confident|False|False|True
General Variables|Political and Cultural Relations|Second Dynasty of Isin|iq_isin_dynasty2|IqIsin2|preceding_entity|IqBabKs||||Confident|False|False|True
General Variables|Political and Cultural Relations|Susiana - Late Ubaid|ir_susiana_ubaid_2|IrKhzL*|preceding_entity|Susiana - Early Ubaid||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kingdom of Jolof|se_jolof_k|se_jolof_k|preceding_entity|Jolof Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kingdom of Cayor|se_cayor_k|se_cayor_k|preceding_entity|Kingdom of Jolof||||Confident|False|False|False
General Variables|Political and Cultural Relations|Hawaii III|us_hawaii_3|Hawaii3|preceding_entity|Hawaii II||||Confident|False|False|True
General Variables|Political and Cultural Relations|Initial Formative Basin of Mexico|mx_basin_of_mexico_2|MxInitl|preceding_entity|MxArch*||||Confident|False|False|True
General Variables|Political and Cultural Relations|Byzantine Empire II|tr_byzantine_emp_2|TrByzM2|preceding_entity|continuity: Byzantine Empire I [tr_byzantine_emp_1] ---> Byzantine Empire II [tr_byzantine_emp_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kingdom of Hawaii - Kamehameha Period|us_kamehameha_k|USKameh|preceding_entity|Hawaii III||||Confident|False|False|True
General Variables|Political and Cultural Relations|Thanjavur Maratha Kingdom|in_thanjavur_maratha_k|in_thanjavur_maratha_k|preceding_entity|Nayaks of Thanjavur||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kalingga Kingdom|id_kalingga_k|IdKalin|preceding_entity|Java - Buni Culture||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kachi Plain - Post-Urban Period|pk_kachi_post_urban|PkPostU|preceding_entity|Kachi Plain - Urban Period II||||Confident|False|False|True
General Variables|Political and Cultural Relations|Beaker Culture|fr_beaker_eba|FrBeakr|preceding_entity|NO_POLITY ---> Beaker Culture  [fr_beaker_eba]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Late Pallava Empire|in_pallava_emp_2|in_pallava_emp_2|preceding_entity|Kalabhra Dynasty||||Confident|False|False|False
General Variables|Political and Cultural Relations|Anurādhapura IV|sl_anuradhapura_4|sl_anuradhapura_4|preceding_entity|continuity: Anurādhapura III [sl_anuradhapura_3] ---> Anurādhapura IV [sl_anuradhapura_4]||||Confident|False|False|False
General Variables|Political and Cultural Relations|French Kingdom - Late Bourbon|fr_bourbon_k_2|FrBurbL|preceding_entity|continuity: French Kingdom - Early Bourbon [fr_bourbon_k_1] ---> French Kingdom - Late Bourbon [fr_bourbon_k_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Tabal Kingdoms|tr_tabal_k|TrTabal|preceding_entity|continuity: Neo-Hittite Kingdoms [tr_neo_hittite_k] ---> Tabal Kingdoms [tr_tabal_k]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kansai - Kofun Period|jp_kofun|JpKofun|preceding_entity|continuity: Kansai - Yayoi Period [jp_yayoi] ---> Kansai - Kofun Period [jp_kofun]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ayutthaya|th_ayutthaya|ThAyuth|preceding_entity|continuity: Ayutthaya [th_ayutthaya] ---> Ayutthaya [th_ayutthaya]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Rattanakosin|th_rattanakosin|ThRattn|preceding_entity|continuity: Ayutthaya [th_ayutthaya] ---> Rattanakosin [th_rattanakosin]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Anurādhapura II|sl_anuradhapura_2|sl_anuradhapura_2|preceding_entity|continuity: Anurādhapura I [sl_anuradhapura_1] ---> Anurādhapura II [sl_anuradhapura_2]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Funan II|kh_funan_2|KhFunaL|preceding_entity|continuity: Funan I [kh_funan_1] ---> Funan II [kh_funan_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Japan - Middle Jomon|jp_jomon_4|JpJomo4|preceding_entity|continuity: Japan - Early Jomon [jp_jomon_3] ---> Japan - Middle Jomon [jp_jomon_4]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Chalukyas of Kalyani|in_kalyani_chalukya_emp|InChaKl|preceding_entity|continuity: Rashtrakuta Empire [in_rashtrakuta_emp] ---> Chalukyas of Kalyani [in_kalyani_chalukya_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Early Roman Republic|it_roman_rep_1|ItRomER|preceding_entity|continuity: Roman Kingdom [it_roman_k] ---> Early Roman Republic [it_roman_rep_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Great Yuan|cn_yuan_dyn|CnYuan*|preceding_entity|continuity: Mongol Empire [mn_mongol_emp] ---> Great Yuan [cn_yuan_dyn]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Roman Kingdom|it_roman_k|ItRomRg|preceding_entity|continuity: Latium - Iron Age [it_latium_ia] ---> Roman Kingdom [it_roman_k]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Carolingian Empire I|fr_carolingian_emp_1|FrCarlE|preceding_entity|continuity: Proto-Carolingian [fr_merovingian_emp_3] ---> Carolingian Empire I [fr_carolingian_emp_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|French Kingdom - Late Capetian|fr_capetian_k_2|FrCaptL|preceding_entity|continuity: Proto-French Kingdom [fr_capetian_k_1] ---> French Kingdom - Late Capetian [fr_capetian_k_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Hallstatt D|fr_hallstatt_d|FrHallD|preceding_entity|continuity: Hallstatt C [fr_hallstatt_c] ---> Hallstatt D [fr_hallstatt_d]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Carolingian Empire II|fr_carolingian_emp_2|FrCarlL|preceding_entity|continuity: Carolingian Empire I [fr_carolingian_emp_1] ---> Carolingian Empire II [fr_carolingian_emp_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Mamluk Sultanate I|eg_mamluk_sultanate_1|EgMamBh|preceding_entity|continuity: Ayyubid Sultanate [eg_ayyubid_sultanate] ---> Egypt - Mamluk Sultanate I [eg_mamluk_sultanate_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Bamana kingdom|ml_bamana_k|MlBaman|preceding_entity|continuity: Segou Kingdom [ml_segou_k] ---> Bamana kingdom [ml_bamana_k]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Mamluk Sultanate II|eg_mamluk_sultanate_2|EgMamCP|preceding_entity|continuity: Egypt - Mamluk Sultanate I [eg_mamluk_sultanate_1] ---> Egypt - Mamluk Sultanate II [eg_mamluk_sultanate_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Sasanid Empire I|ir_sassanid_emp_1|IrSasn1|preceding_entity|continuity: Parthian Empire II [iq_parthian_emp_2] ---> Sasanid Empire I [ir_sassanid_emp_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Seleucid Empire|ir_seleucid_emp|IrSeleu|preceding_entity|continuity: Macedonian Empire [gr_macedonian_emp] ---> Seleucid Empire [ir_seleucid_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Lysimachus Kingdom|tr_lysimachus_k|TrLysim|preceding_entity|continuity: Macedonian Empire [gr_macedonian_emp] ---> Lysimachus Kingdom [tr_lysimachus_k]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Japan - Early Jomon|jp_jomon_3|JpJomo3|preceding_entity|continuity: Japan - Initial Jomon [jp_jomon_2] ---> Japan - Early Jomon [jp_jomon_3]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Konya Plain - Late Chalcolithic|tr_konya_lca|TrClcLT|preceding_entity|continuity: Konya Plain - Early Chalcolithic [tr_konya_eca] ---> Konya Plain - Late Chalcolithic [tr_konya_lca]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Yemen - Qasimid Dynasty|ye_qasimid_dyn|YeQasmi|preceding_entity|continuity: Ottoman Empire II [tr_ottoman_emp_2] ---> Yemen - Qasimid Dynasty [ye_qasimid_dyn]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Monte Alban III|mx_monte_alban_3_a|MxAlb3A|preceding_entity|continuity: Monte Alban II [mx_monte_alban_2] ---> Monte Alban III [mx_monte_alban_3_a]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Mughal Empire|in_mughal_emp|InMugl*|preceding_entity|continuity: Timurid Empire [uz_timurid_emp] ---> Mughal Empire [in_mughal_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - New Kingdom Ramesside Period|eg_new_k_2|EgNKRam|preceding_entity|continuity: Egypt - New Kingdom Thutmosid Period [eg_new_k_1] ---> Egypt - New Kingdom Ramesside Period [eg_new_k_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Papal States - Early Modern Period II|it_papal_state_4|ItPapM2|preceding_entity|continuity: Papal States - Early Modern Period I [it_papal_state_3] ---> Papal States - Early Modern Period II [it_papal_state_4]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Late Old Kingdom|eg_old_k_2|EgOldK2|preceding_entity|continuity: Egypt - Classic Old Kingdom [eg_old_k_1] ---> Egypt - Late Old Kingdom [eg_old_k_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Konya Plain - Early Chalcolithic|tr_konya_eca|TrClcER|preceding_entity|continuity: Konya Plain - Late Neolithic [tr_konya_lnl] ---> Konya Plain - Early Chalcolithic [tr_konya_eca]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ancient Khwarazm|uz_khwarasm_1|UzKhw01|preceding_entity|population replacement: Koktepe I [uz_koktepe_1] ---> Ancient Khwarazm [uz_khwarasm_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Saite Period|eg_saite|EgSaite|preceding_entity|secession: Neo-Assyrian Empire [iq_neo_assyrian_emp] ---> Egypt - Saite Period [eg_saite]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Papal States - Early Modern Period I|it_papal_state_3|ItPapM1|preceding_entity|continuity: Papal States - Renaissance Period [it_papal_state_2] ---> Papal States - Early Modern Period I [it_papal_state_3]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Late Roman Republic|it_roman_rep_3|ItRomLR|preceding_entity|continuity: Middle Roman Republic [it_roman_rep_2] ---> Late Roman Republic [it_roman_rep_3]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Roman Empire - Principate|it_roman_principate|ItRomPr|preceding_entity|absorption: Ptolemaic Kingdom II [eg_ptolemaic_k_2] ---> Roman Empire - Principate [it_roman_principate]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Byzantine Empire III|tr_byzantine_emp_3|TrByzM3|preceding_entity|continuity: Byzantine Empire II [tr_byzantine_emp_2] ---> Byzantine Empire III [tr_byzantine_emp_3]||||Confident|False|False|True
General Variables|Political and Cultural Relations|East Roman Empire|tr_east_roman_emp|TrERom*|preceding_entity|continuity: Roman Empire - Dominate [tr_roman_dominate] ---> East Roman Empire [tr_east_roman_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Hmong - Early Chinese|cn_hmong_2|CnHChin|preceding_entity|continuity: Hmong - Late Qing [cn_hmong_1] ---> Hmong - Early Chinese [cn_hmong_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ottoman Empire II|tr_ottoman_emp_2|TrOttm3|preceding_entity|continuity: Ottoman Empire I [tr_ottoman_emp_1] ---> Ottoman Empire II [tr_ottoman_emp_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Tulunid-Ikhshidid Period|eg_thulunid_ikhshidid|EgTulIk|preceding_entity|continuity: Abbasid Caliphate I [iq_abbasid_cal_1] ---> Egypt - Tulunid-Ikhshidid Period [eg_thulunid_ikhshidid]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Oaxaca - San Jose|mx_san_jose|MxSanGu|preceding_entity|continuity: Oaxaca - Tierras Largas [mx_tierras_largas] ---> Oaxaca - San Jose [mx_san_jose]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Medang Kingdom|id_medang_k|IdMedng|preceding_entity|continuity: Kalingga Kingdom [id_kalingga_k] ---> Medang Kingdom [id_medang_k]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Shuar - Ecuadorian|ec_shuar_2|EcJivaL|preceding_entity|continuity: Shuar - Colonial [ec_shuar_1] ---> Shuar - Ecuadorian [ec_shuar_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Republic of St Peter I|it_st_peter_rep_1|ItStPet|preceding_entity|vassalage: Exarchate of Ravenna [it_ravenna_exarchate] ---> Republic of St Peter I [it_st_peter_rep_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Fatimid Caliphate|tn_fatimid_cal|TnFatim|preceding_entity|elite replacement: Abbasid Caliphate I [iq_abbasid_cal_1] ---> Fatimid Caliphate [tn_fatimid_cal]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Late Xiongnu|mn_hunnu_late|MnXngnL|preceding_entity|continuity: Xiongnu Imperial Confederation [mn_hunnu_emp] ---> Late Xiongnu [mn_hunnu_late]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Deccan - Iron Age|in_deccan_ia|InDecIA|preceding_entity|continuity: Deccan - Neolithic [in_deccan_nl] ---> Deccan - Iron Age [in_deccan_ia]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Chalukyas of Badami|in_badami_chalukya_emp|InChaBd|preceding_entity|continuity: Kadamba Empire [in_kadamba_emp] ---> Chalukyas of Badami [in_badami_chalukya_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Hatti - New Kingdom|tr_hatti_new_k|TrHatNK|preceding_entity|continuity: Konya Plain - Late Bronze Age II [tr_konya_lba] ---> Hatti - New Kingdom [tr_hatti_new_k]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Cuzco - Early Intermediate I|pe_cuzco_2|PeCuzE1|preceding_entity|continuity: Cuzco - Late Formative [pe_cuzco_1] ---> Cuzco - Early Intermediate I [pe_cuzco_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ayyubid Sultanate|eg_ayyubid_sultanate|EgAyyub|preceding_entity|continuity: Abbasid Caliphate I [iq_abbasid_cal_1] ---> Ayyubid Sultanate [eg_ayyubid_sultanate]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kachi Plain - Ceramic Neolithic|pk_kachi_lnl|PkCeraN|preceding_entity|continuity: Kachi Plain - Aceramic Neolithic [pk_kachi_enl] ---> Kachi Plain - Ceramic Neolithic [pk_kachi_lnl]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ottoman Empire I|tr_ottoman_emp_1|TrOttm2|preceding_entity|continuity: Ottoman Emirate [tr_ottoman_emirate] ---> Ottoman Empire I [tr_ottoman_emp_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Anurādhapura III|sl_anuradhapura_3|sl_anuradhapura_3|preceding_entity|continuity: Anurādhapura II [sl_anuradhapura_2] ---> Anurādhapura III [sl_anuradhapura_3]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Rouran Khaganate|mn_rouran_khaganate|MnRourn|preceding_entity|continuity: Xianbei Confederation [mn_xianbei] ---> Rouran Khaganate [mn_rouran_khaganate]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Rashtrakuta Empire|in_rashtrakuta_emp|InRasht|preceding_entity|elite replacement: Chalukyas of Badami [in_badami_chalukya_emp] ---> Rashtrakuta Empire [in_rashtrakuta_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Orokaiva - Colonial|pg_orokaiva_colonial|PgOrokL|preceding_entity|elite replacement: Orokaiva - Pre-Colonial [pg_orokaiva_pre_colonial] ---> Orokaiva - Colonial [pg_orokaiva_colonial]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Early Angkor|kh_angkor_1|KhAngkE|preceding_entity|continuity: Chenla [kh_chenla] ---> Early Angkor [kh_angkor_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Akkadian Empire|iq_akkad_emp|IqAkkad|preceding_entity|NO_POLITY ---> Akkadian Empire  [iq_akkad_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam - Crisis Period|ir_elam_8|IrElmCP|preceding_entity|NO_POLITY ---> Elam - Crisis Period  [ir_elam_8]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Pandya Dynasty|in_pandya_emp_2|in_pandya_emp_2|preceding_entity|continuity: Kalabhra Dynasty [in_kalabhra_dyn] ---> Pandya Dynasty [in_pandya_emp_2]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kidarite Kingdom|af_kidarite_k|AfKidar|preceding_entity|NO_POLITY ---> Kidarite Kingdom  [af_kidarite_k]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Longshan|cn_longshan|CnLngsh|preceding_entity|continuity: Yangshao [cn_yangshao] ---> Longshan [cn_longshan]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Koktepe II|uz_koktepe_2|UzKok02|preceding_entity|population replacement: Ancient Khwarazm [uz_khwarasm_1] ---> Koktepe II [uz_koktepe_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam - Kidinuid Period|ir_elam_5|IrMElm1|preceding_entity|elite replacement: Elam - Late Sukkalmah [ir_elam_4] ---> Elam - Kidinuid Period [ir_elam_5]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Karagwe|tz_karagwe_k|Karagwe|preceding_entity|NO_POLITY ---> Karagwe  [tz_karagwe_k]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Hoysala Kingdom|in_hoysala_k|InHoysa|preceding_entity|continuity: Chalukyas of Kalyani [in_kalyani_chalukya_emp] ---> Hoysala Kingdom [in_hoysala_k]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Neo-Hittite Kingdoms|tr_neo_hittite_k|TrNHitt|preceding_entity|continuity: Hatti - New Kingdom [tr_hatti_new_k] ---> Neo-Hittite Kingdoms [tr_neo_hittite_k]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ashanti Empire|gh_ashanti_emp|GhAshnL|preceding_entity|continuity: Akan - Pre-Ashanti [gh_akan] ---> Ashanti Empire [gh_ashanti_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Early A'chik|in_achik_1|InGaroE|preceding_entity|NO_POLITY ---> Early A'chik  [in_achik_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Sakha - Late|ru_sakha_late|RuYakuL|preceding_entity|NO_POLITY ---> Sakha - Late  [ru_sakha_late]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Early Monte Alban I|mx_monte_alban_1_early|MxAlb1E|preceding_entity|population replacement: Oaxaca - Rosario [mx_rosario] ---> Early Monte Alban I [mx_monte_alban_1_early]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Safavid Empire|ir_safavid_emp|IrSafvd|preceding_entity|continuity: Ak Koyunlu [ir_ak_koyunlu] ---> Safavid Empire [ir_safavid_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Chenla|kh_chenla|KhChenl|preceding_entity|continuity: Funan II [kh_funan_2] ---> Chenla [kh_chenla]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Susiana B|ir_susiana_b|IrKhzEM|preceding_entity|continuity: Susiana A [ir_susiana_a] ---> Susiana B [ir_susiana_b]||||Confident|False|False|True
